calender_id,listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights
117465,49465982,2022-09-29 00:00:00.000000,1,67,67,10,1125
117466,30957530,2022-07-24 00:00:00.000000,0,61,61,1,1125
117467,50324472,2022-06-10 00:00:00.000000,1,129,129,1,21
117468,11205171,2022-11-09 00:00:00.000000,0,65,65,7,1125
117469,49474594,2022-10-20 00:00:00.000000,1,55,55,13,100
117470,52282852,2022-10-27 00:00:00.000000,0,40,40,1,1125
117471,991824,2022-11-28 00:00:00.000000,1,77,77,1,1125
117472,52804041,2022-03-11 00:00:00.000000,1,83,83,1,365
117473,49465982,2022-12-02 00:00:00.000000,1,67,67,10,1125
117474,44091608,2022-02-03 00:00:00.000000,1,65,65,2,1125
117475,45857689,2022-06-05 00:00:00.000000,1,75,75,2,1125
117476,8751883,2022-02-01 00:00:00.000000,1,475,475,2,1125
117477,50915163,2022-07-28 00:00:00.000000,1,40,40,2,365
117478,50873866,2022-11-02 00:00:00.000000,1,50,50,30,1125
117479,44572998,2022-05-19 00:00:00.000000,0,100,97,1,999
117480,51611190,2022-11-22 00:00:00.000000,1,70,70,2,365
117481,51951570,2022-06-04 00:00:00.000000,0,52,52,1,1125
117482,27195796,2022-11-20 00:00:00.000000,0,133,133,7,1125
117483,26802748,2022-01-15 00:00:00.000000,0,95,95,2,1125
117484,8599666,2022-10-05 00:00:00.000000,0,80,76,1,1125
117485,19311378,2022-07-22 00:00:00.000000,1,180,180,3,99
117486,38067907,2022-09-21 00:00:00.000000,0,32,32,1,16
117487,44367871,2022-05-21 00:00:00.000000,1,119,119,30,1125
117488,38594194,2022-06-06 00:00:00.000000,1,55,55,3,1125
117489,53375433,2022-04-18 00:00:00.000000,1,104,104,1,1125
117490,43857463,2022-11-23 00:00:00.000000,1,95,95,2,1125
117491,21831718,2022-08-13 00:00:00.000000,1,135,135,2,1125
117492,38919694,2022-02-16 00:00:00.000000,0,69,69,2,90
117493,43777892,2022-04-12 00:00:00.000000,1,115,115,7,31
117494,26802748,2022-06-19 00:00:00.000000,0,95,95,2,1125
117495,50302608,2022-07-23 00:00:00.000000,1,75,75,3,1125
117496,2059299,2022-06-24 00:00:00.000000,0,33,33,2,366
117497,41146273,2022-06-21 00:00:00.000000,1,49,49,1,13
117498,48757088,2022-02-17 00:00:00.000000,0,55,55,2,1125
117499,40150324,2022-08-30 00:00:00.000000,1,160,160,14,1125
117500,50387306,2022-04-07 00:00:00.000000,0,79,79,3,365
117501,53311045,2022-06-29 00:00:00.000000,1,60,60,1,365
117502,48193936,2022-09-24 00:00:00.000000,0,83,83,2,1125
117503,33216722,2022-08-28 00:00:00.000000,0,60,60,2,1125
117504,49847217,2022-06-18 00:00:00.000000,0,100,100,1,1125
117505,43961716,2022-04-03 00:00:00.000000,0,150,150,2,1125
117506,40561103,2022-02-17 00:00:00.000000,1,48,48,1,1125
117507,48126265,2022-06-08 00:00:00.000000,1,60,60,1,1
117508,13670107,2022-01-12 00:00:00.000000,0,43,43,5,1125
117509,38202647,2022-04-28 00:00:00.000000,0,45,45,4,1125
117510,49007598,2022-04-03 00:00:00.000000,1,49,49,1,21
117511,40499255,2022-03-24 00:00:00.000000,0,90,90,4,1125
117512,51902660,2022-01-11 00:00:00.000000,1,29,29,1,365
117513,37104895,2022-08-16 00:00:00.000000,1,64,64,1,13
117514,43857463,2022-07-20 00:00:00.000000,1,95,95,2,1125
117515,52313885,2022-11-06 00:00:00.000000,1,59,59,1,10
117516,37730967,2022-03-16 00:00:00.000000,0,60,60,1,1125
117517,48599672,2022-09-27 00:00:00.000000,1,80,80,2,1125
117518,53423668,2022-07-24 00:00:00.000000,1,59,59,20,1125
117519,53916361,2022-03-21 00:00:00.000000,1,39,39,1,365
117520,53423668,2022-09-27 00:00:00.000000,1,55,55,20,1125
117521,33114490,2022-08-14 00:00:00.000000,0,75,75,2,14
117522,14905174,2022-01-05 00:00:00.000000,0,30,30,4,90
117523,43857463,2022-05-30 00:00:00.000000,1,95,95,2,1125
117524,11649861,2022-05-12 00:00:00.000000,0,100,100,1,1125
117525,40885238,2021-12-31 00:00:00.000000,0,75,75,2,1125
117526,51079578,2022-04-25 00:00:00.000000,1,49,49,1,1125
117527,48690102,2022-01-25 00:00:00.000000,1,38,38,1,100
117528,40793657,2022-07-07 00:00:00.000000,1,64,64,1,13
117529,50236192,2022-01-06 00:00:00.000000,1,175,175,12,1125
117530,37857932,2022-12-02 00:00:00.000000,1,79,79,1,3
117531,52611295,2022-03-07 00:00:00.000000,1,130,130,2,365
117532,41924600,2022-09-30 00:00:00.000000,0,47,47,1,1125
117533,9854143,2022-07-29 00:00:00.000000,0,65,65,2,1125
117534,43975047,2022-04-23 00:00:00.000000,0,45,45,2,1125
117535,49474744,2022-12-03 00:00:00.000000,0,82,82,3,1125
117536,32683116,2022-11-23 00:00:00.000000,0,40,40,2,1125
117537,32311829,2022-05-12 00:00:00.000000,1,75,75,1,14
117538,35996665,2022-11-25 00:00:00.000000,1,129,129,1,13
117539,35800771,2022-01-11 00:00:00.000000,0,47,47,3,1125
117540,33005778,2022-11-28 00:00:00.000000,1,85,85,1,1125
117541,52785720,2022-04-19 00:00:00.000000,1,49,49,1,10
117542,51397319,2022-09-10 00:00:00.000000,0,130,130,2,1125
117543,45857571,2022-04-04 00:00:00.000000,1,70,70,2,1125
117544,44989043,2022-06-17 00:00:00.000000,0,54,54,2,1125
117545,49895007,2022-11-17 00:00:00.000000,1,116,116,1,999
117546,53419002,2022-04-03 00:00:00.000000,1,60,60,2,10
117547,10172878,2022-06-08 00:00:00.000000,1,54,54,2,1125
117548,4265913,2022-09-28 00:00:00.000000,1,200,200,2,1125
117549,47923385,2022-06-11 00:00:00.000000,1,78,78,1,1120
117550,9357512,2022-08-25 00:00:00.000000,0,75,75,2,5
117551,48599672,2022-04-15 00:00:00.000000,0,79,79,2,1125
117552,24961581,2022-02-27 00:00:00.000000,0,70,70,2,1125
117553,12425295,2022-05-23 00:00:00.000000,1,66,66,21,1125
117554,36029902,2022-04-14 00:00:00.000000,1,174,157,1,1125
117555,53423668,2022-05-28 00:00:00.000000,1,56,56,10,1125
117556,16723796,2022-04-17 00:00:00.000000,1,65,65,20,1125
117557,8491381,2022-05-05 00:00:00.000000,0,55,55,2,2
117558,52730244,2022-07-29 00:00:00.000000,0,120,120,3,365
117559,15768383,2022-09-05 00:00:00.000000,1,137,137,1,1000
117560,53071111,2022-10-14 00:00:00.000000,1,58,58,1,1125
117561,42805423,2022-11-07 00:00:00.000000,0,128,128,1,1125
117562,27870003,2022-04-05 00:00:00.000000,0,75,75,2,1125
117563,26578804,2022-08-16 00:00:00.000000,1,38,38,2,31
117564,53928545,2022-05-11 00:00:00.000000,1,49,49,20,1125
117565,50254843,2022-05-10 00:00:00.000000,0,65,65,1,1125
117566,53304479,2022-06-10 00:00:00.000000,1,65,65,2,30
117567,22651108,2022-07-23 00:00:00.000000,0,95,95,1,31
117568,25071158,2022-08-23 00:00:00.000000,0,40,40,8,400
117569,19341633,2022-05-09 00:00:00.000000,0,95,95,1,1125
117570,27844982,2022-09-02 00:00:00.000000,0,23,23,2,300
117571,12838033,2022-06-29 00:00:00.000000,0,169,169,2,1125
117572,366252,2022-10-19 00:00:00.000000,1,35,35,1,365
117573,43759887,2022-04-29 00:00:00.000000,1,150,150,2,1125
117574,47130841,2022-08-10 00:00:00.000000,1,50,50,30,1125
117575,23028504,2022-08-21 00:00:00.000000,0,85,85,2,1125
117576,28561382,2022-12-04 00:00:00.000000,0,40,40,2,1125
117577,46815657,2022-04-05 00:00:00.000000,1,120,120,1,1125
117578,32371479,2022-09-01 00:00:00.000000,1,89,89,14,1125
117579,8959933,2022-03-28 00:00:00.000000,0,65,65,14,1125
117580,53495724,2022-09-06 00:00:00.000000,1,180,180,3,365
117581,19139826,2022-03-28 00:00:00.000000,1,50,50,29,1125
117582,38202647,2022-12-09 00:00:00.000000,1,42,42,4,1125
117583,37774768,2022-02-04 00:00:00.000000,1,125,125,1,1125
117584,31512469,2022-07-07 00:00:00.000000,0,45,45,2,1125
117585,51663397,2022-01-11 00:00:00.000000,0,105,105,2,1125
117586,15779315,2022-07-20 00:00:00.000000,1,192,192,1,1000
117587,24961581,2022-07-16 00:00:00.000000,0,70,70,2,1125
117588,52663090,2022-12-20 00:00:00.000000,1,160,160,1,1125
117589,21750298,2022-11-15 00:00:00.000000,1,35,35,1,30
117590,19798020,2022-08-12 00:00:00.000000,1,65,65,2,10
117591,49764708,2022-01-23 00:00:00.000000,1,90,90,1,365
117592,21861265,2022-11-07 00:00:00.000000,1,150,150,7,60
117593,29454542,2021-12-27 00:00:00.000000,1,50,50,1,1125
117594,48388987,2022-05-17 00:00:00.000000,1,49,49,1,13
117595,35106543,2022-02-24 00:00:00.000000,1,119,119,14,1000
117596,3203133,2022-08-04 00:00:00.000000,0,37,37,20,1125
117597,50210722,2022-06-29 00:00:00.000000,0,23,23,2,1125
117598,49268667,2022-05-31 00:00:00.000000,0,35,35,1,365
117599,36729427,2022-08-31 00:00:00.000000,0,65,65,1,1125
117600,38547626,2022-03-22 00:00:00.000000,1,70,70,2,1125
117601,13601093,2022-06-24 00:00:00.000000,0,45,45,2,1125
117602,18711244,2022-04-19 00:00:00.000000,0,109,109,3,1125
117603,32683116,2022-08-24 00:00:00.000000,0,42,42,2,1125
117604,48388987,2022-05-20 00:00:00.000000,1,129,129,1,13
117605,53050521,2022-06-08 00:00:00.000000,1,260,260,1,1125
117606,6700898,2022-01-11 00:00:00.000000,1,49,49,2,1125
117607,35800771,2022-05-07 00:00:00.000000,0,47,47,3,1125
117608,11702316,2022-10-15 00:00:00.000000,0,60,60,2,1125
117609,26477493,2022-06-18 00:00:00.000000,0,110,110,2,1125
117610,22668676,2022-01-29 00:00:00.000000,1,85,85,1,1125
117611,26937582,2022-06-11 00:00:00.000000,0,100,100,2,1125
117612,12576409,2022-01-19 00:00:00.000000,1,65,65,7,1125
117613,19665216,2022-07-03 00:00:00.000000,0,45,45,3,1125
117614,52804041,2022-10-15 00:00:00.000000,1,99,99,1,365
117615,20263685,2022-02-26 00:00:00.000000,0,50,50,2,1125
117616,46792325,2022-04-26 00:00:00.000000,0,95,92,1,999
117617,34356118,2022-12-18 00:00:00.000000,1,90,90,2,1125
117618,53928545,2022-04-14 00:00:00.000000,1,49,49,20,1125
117619,52200892,2022-10-18 00:00:00.000000,0,140,140,2,1125
117620,28249176,2022-02-09 00:00:00.000000,0,47,47,1,1125
117621,49608085,2022-01-29 00:00:00.000000,1,65,65,1,365
117622,13189346,2022-01-26 00:00:00.000000,1,85,85,3,365
117623,19043207,2022-07-01 00:00:00.000000,1,99,99,2,1125
117624,33716554,2022-07-05 00:00:00.000000,0,75,75,2,1125
117625,17446691,2022-08-08 00:00:00.000000,0,53,53,4,1125
117626,47228747,2022-09-05 00:00:00.000000,0,100,100,1,1125
117627,48126265,2022-06-19 00:00:00.000000,1,60,60,1,1
117628,17010097,2022-08-06 00:00:00.000000,0,59,59,2,1125
117629,2059299,2022-04-10 00:00:00.000000,1,33,33,2,366
117630,40411035,2022-01-13 00:00:00.000000,1,49,49,1,13
117631,16610326,2022-10-09 00:00:00.000000,0,95,95,2,1125
117632,51504108,2022-06-09 00:00:00.000000,1,275,275,1,1125
117633,33410025,2022-07-05 00:00:00.000000,1,122,122,3,1125
117634,7298474,2022-11-20 00:00:00.000000,1,59,59,2,1125
117635,38683692,2022-06-06 00:00:00.000000,0,95,95,2,1125
117636,47947098,2022-04-08 00:00:00.000000,1,109,109,1,365
117637,40800004,2022-10-04 00:00:00.000000,1,59,59,1,13
117638,17837297,2022-04-12 00:00:00.000000,0,200,200,5,1125
117639,991824,2022-03-27 00:00:00.000000,1,77,77,1,1125
117640,21168610,2022-11-30 00:00:00.000000,1,107,107,2,28
117641,15779315,2022-09-02 00:00:00.000000,1,242,242,1,1000
117642,34621717,2022-10-19 00:00:00.000000,0,74,74,2,1125
117643,49765353,2022-11-15 00:00:00.000000,1,59,59,1,21
117644,19159122,2022-01-17 00:00:00.000000,1,250,250,4,1125
117645,36303786,2022-11-16 00:00:00.000000,1,288,259,1,1125
117646,30259301,2022-12-22 00:00:00.000000,0,75,75,2,1125
117647,43877093,2022-01-25 00:00:00.000000,0,115,115,1,1125
117648,50845503,2022-07-03 00:00:00.000000,1,28,28,7,1125
117649,15467146,2022-03-18 00:00:00.000000,1,70,70,2,1125
117650,51792696,2022-06-16 00:00:00.000000,0,95,95,2,365
117651,12734670,2022-05-16 00:00:00.000000,1,69,69,7,1125
117652,15371998,2022-03-31 00:00:00.000000,1,120,120,2,1125
117653,26193437,2022-11-19 00:00:00.000000,0,90,90,2,30
117654,39827291,2022-10-16 00:00:00.000000,0,68,68,2,1125
117655,43775291,2022-05-24 00:00:00.000000,1,55,55,1,1125
117656,28379011,2022-08-19 00:00:00.000000,1,76,76,2,1125
117657,49660337,2022-09-12 00:00:00.000000,0,85,85,2,30
117658,52899356,2022-04-18 00:00:00.000000,1,66,66,2,365
117659,48818125,2022-07-02 00:00:00.000000,1,85,85,1,1125
117660,6149034,2022-12-17 00:00:00.000000,1,65,65,2,1125
117661,46997175,2022-03-13 00:00:00.000000,1,85,85,3,200
117662,52368464,2022-09-18 00:00:00.000000,1,98,98,2,1125
117663,31050843,2022-03-26 00:00:00.000000,1,179,179,2,1125
117664,32784417,2022-07-02 00:00:00.000000,0,75,75,2,1125
117665,39196316,2022-11-03 00:00:00.000000,0,69,69,1,1125
117666,36595448,2022-09-04 00:00:00.000000,1,60,60,2,1125
117667,45095220,2022-02-14 00:00:00.000000,0,50,50,14,1125
117668,17837297,2022-06-26 00:00:00.000000,0,215,215,5,1125
117669,49539286,2022-04-11 00:00:00.000000,0,37,37,19,1125
117670,11320350,2022-05-06 00:00:00.000000,0,89,89,30,1124
117671,44661497,2022-01-27 00:00:00.000000,0,200,200,7,1125
117672,40665796,2021-12-27 00:00:00.000000,0,120,120,3,28
117673,35926127,2022-04-11 00:00:00.000000,1,99,99,14,1125
117674,33115119,2022-01-19 00:00:00.000000,0,36,36,1,10
117675,40447103,2022-10-18 00:00:00.000000,0,39,39,1,1125
117676,8877884,2022-10-07 00:00:00.000000,1,105,105,2,150
117677,53819769,2022-05-07 00:00:00.000000,0,120,120,1,999
117678,19665216,2022-09-30 00:00:00.000000,0,45,45,3,1125
117679,21004429,2022-01-17 00:00:00.000000,1,35,35,5,1125
117680,38420633,2022-10-18 00:00:00.000000,0,65,65,1,1125
117681,47898287,2022-04-25 00:00:00.000000,1,84,84,1,999
117682,20168816,2022-11-18 00:00:00.000000,0,54,54,1,1125
117683,19723966,2022-12-16 00:00:00.000000,0,200,200,1,1125
117684,16424246,2022-10-10 00:00:00.000000,0,46,46,29,1125
117685,36961012,2022-01-05 00:00:00.000000,1,65,65,1,999
117686,7262234,2022-02-28 00:00:00.000000,1,48,48,7,1125
117687,52810888,2022-07-17 00:00:00.000000,0,49,49,2,1125
117688,8491381,2022-03-04 00:00:00.000000,0,55,55,2,2
117689,53183954,2022-08-22 00:00:00.000000,1,87,87,28,365
117690,47287486,2022-06-16 00:00:00.000000,0,59,59,2,1125
117691,32971329,2022-04-20 00:00:00.000000,1,180,180,3,365
117692,48165168,2022-11-30 00:00:00.000000,0,75,75,7,1125
117693,50226991,2022-03-15 00:00:00.000000,1,49,49,1,13
117694,7067067,2022-06-18 00:00:00.000000,1,48,48,3,1125
117695,36220043,2022-02-05 00:00:00.000000,0,65,65,2,1125
117696,51162189,2022-06-07 00:00:00.000000,1,185,185,7,365
117697,42341563,2022-12-02 00:00:00.000000,1,82,82,1,1125
117698,20318096,2022-10-09 00:00:00.000000,0,38,38,1,7
117699,45595382,2022-04-18 00:00:00.000000,1,55,55,1,1125
117700,1405414,2022-10-01 00:00:00.000000,0,90,90,3,1125
117701,19311990,2022-12-22 00:00:00.000000,1,99,99,2,99
117702,12637515,2022-05-31 00:00:00.000000,0,150,150,1,1125
117703,44565286,2022-11-05 00:00:00.000000,0,1000,970,1,999
117704,49645458,2022-09-09 00:00:00.000000,0,100,100,2,1125
117705,23755415,2021-12-30 00:00:00.000000,1,59,59,1,1125
117706,22585207,2022-04-16 00:00:00.000000,0,90,90,2,1125
117707,34356118,2022-02-08 00:00:00.000000,1,90,90,2,1125
117708,41145383,2022-09-24 00:00:00.000000,1,129,129,1,13
117709,53209044,2022-08-14 00:00:00.000000,1,87,87,20,1125
117710,45156840,2022-01-23 00:00:00.000000,1,175,175,2,1125
117711,23162754,2022-10-28 00:00:00.000000,0,78,78,2,1125
117712,13189346,2022-08-22 00:00:00.000000,0,85,85,3,365
117713,10429341,2022-11-20 00:00:00.000000,1,48,48,3,1125
117714,29301255,2022-05-12 00:00:00.000000,1,149,149,2,1000
117715,42580071,2022-12-11 00:00:00.000000,1,59,59,1,13
117716,15949936,2022-12-13 00:00:00.000000,0,80,80,2,90
117717,16167667,2022-09-29 00:00:00.000000,1,80,80,2,100
117718,32971329,2022-01-08 00:00:00.000000,0,250,250,4,365
117719,35570936,2022-04-05 00:00:00.000000,1,49,49,1,21
117720,35218442,2022-08-01 00:00:00.000000,0,70,70,2,10
117721,53769013,2022-07-30 00:00:00.000000,1,85,85,3,10
117722,40385598,2022-08-19 00:00:00.000000,1,99,99,21,1000
117723,45854614,2022-07-04 00:00:00.000000,0,115,115,4,1125
117724,52792187,2022-07-24 00:00:00.000000,0,54,54,2,1125
117725,42791559,2022-11-28 00:00:00.000000,1,70,70,2,1125
117726,20087301,2022-12-15 00:00:00.000000,0,54,54,1,1125
117727,50356868,2022-09-23 00:00:00.000000,1,119,119,2,1125
117728,20825768,2022-03-20 00:00:00.000000,1,118,118,3,99
117729,51162189,2022-11-24 00:00:00.000000,1,185,185,7,365
117730,45156840,2022-08-28 00:00:00.000000,0,125,125,2,1125
117731,51722556,2022-12-03 00:00:00.000000,0,33,33,28,1125
117732,39096070,2022-09-29 00:00:00.000000,0,135,135,3,28
117733,36444570,2022-02-10 00:00:00.000000,1,30,30,2,1125
117734,8366368,2022-11-12 00:00:00.000000,1,38,38,1,1125
117735,52683920,2022-08-13 00:00:00.000000,1,139,139,1,10
117736,45083100,2022-06-11 00:00:00.000000,0,39,39,5,14
117737,47825291,2022-11-13 00:00:00.000000,0,45,45,4,1125
117738,52314158,2022-01-08 00:00:00.000000,1,89,89,1,10
117739,45220956,2022-01-22 00:00:00.000000,1,65,65,4,17
117740,24669581,2022-08-19 00:00:00.000000,0,75,75,2,7
117741,39728310,2022-05-23 00:00:00.000000,1,65,65,2,1125
117742,51951570,2022-08-19 00:00:00.000000,0,57,57,1,1125
117743,37529748,2022-11-09 00:00:00.000000,1,59,59,1,13
117744,51283145,2022-02-05 00:00:00.000000,0,425,425,1,1125
117745,47923385,2022-05-13 00:00:00.000000,1,73,73,1,1120
117746,42923960,2022-03-22 00:00:00.000000,0,50,50,5,1125
117747,7262234,2022-09-13 00:00:00.000000,1,50,50,7,1125
117748,34264095,2022-06-15 00:00:00.000000,0,40,40,2,5
117749,37200727,2022-09-09 00:00:00.000000,1,170,153,1,1125
117750,50394777,2022-05-16 00:00:00.000000,0,79,79,5,1125
117751,51437805,2022-02-22 00:00:00.000000,1,45,45,2,30
117752,50932761,2022-11-29 00:00:00.000000,0,75,75,2,1125
117753,40413795,2022-02-25 00:00:00.000000,1,69,69,1,1125
117754,37774325,2022-11-28 00:00:00.000000,1,35,35,2,14
117755,38925489,2022-09-26 00:00:00.000000,0,59,59,1,1125
117756,33129809,2022-10-03 00:00:00.000000,0,48,48,1,10
117757,46936976,2022-05-14 00:00:00.000000,0,80,80,7,365
117758,37067190,2022-02-15 00:00:00.000000,0,25,25,2,1125
117759,42067396,2022-01-25 00:00:00.000000,0,30,30,2,1125
117760,26764297,2022-10-15 00:00:00.000000,0,60,60,5,1125
117761,38352422,2022-01-11 00:00:00.000000,1,69,69,30,1125
117762,22742449,2022-05-29 00:00:00.000000,1,112,112,3,99
117763,52804041,2022-10-26 00:00:00.000000,1,99,99,1,365
117764,3202647,2022-08-07 00:00:00.000000,1,70,70,12,1125
117765,51280338,2022-07-14 00:00:00.000000,0,36,36,1,365
117766,43975047,2022-01-06 00:00:00.000000,0,45,45,2,1125
117767,53026328,2022-03-15 00:00:00.000000,1,80,80,1,1125
117768,38878107,2022-02-16 00:00:00.000000,0,110,110,1,1125
117769,42679912,2022-02-26 00:00:00.000000,0,43,43,2,1125
117770,49007879,2022-01-17 00:00:00.000000,1,49,49,1,21
117771,45053653,2022-12-10 00:00:00.000000,1,120,120,14,1125
117772,32841697,2022-07-12 00:00:00.000000,0,80,80,2,1125
117773,33192413,2022-05-02 00:00:00.000000,0,33,33,1,1125
117774,33005778,2022-04-01 00:00:00.000000,0,92,92,1,1125
117775,36195542,2022-02-23 00:00:00.000000,1,45,45,2,1125
117776,41641334,2022-04-20 00:00:00.000000,0,130,130,3,1125
117777,32009201,2022-11-16 00:00:00.000000,0,45,45,1,2
117778,37200727,2022-02-07 00:00:00.000000,1,92,92,2,1125
117779,29565513,2022-02-15 00:00:00.000000,0,79,79,4,1125
117780,49474594,2022-10-13 00:00:00.000000,1,55,55,13,100
117781,46044460,2022-02-23 00:00:00.000000,0,90,90,4,8
117782,47287486,2022-09-13 00:00:00.000000,0,59,59,2,1125
117783,35569947,2022-02-11 00:00:00.000000,0,75,75,2,1125
117784,28621534,2022-11-21 00:00:00.000000,0,79,79,1,1125
117785,25201647,2022-01-26 00:00:00.000000,0,100,100,6,1125
117786,52282852,2022-05-25 00:00:00.000000,0,40,40,1,1125
117787,14436448,2022-05-08 00:00:00.000000,0,60,60,2,1125
117788,14060986,2022-11-24 00:00:00.000000,1,49,49,1,93
117789,44589022,2022-06-30 00:00:00.000000,1,99,99,1,1125
117790,52568642,2022-06-10 00:00:00.000000,0,75,75,2,365
117791,16835869,2022-04-08 00:00:00.000000,1,75,75,3,180
117792,51916312,2022-12-16 00:00:00.000000,1,160,160,2,365
117793,41532692,2022-02-25 00:00:00.000000,0,46,46,29,1125
117794,9193370,2022-12-25 00:00:00.000000,1,80,80,2,1125
117795,224682,2022-05-13 00:00:00.000000,1,95,95,2,30
117796,50254843,2022-08-12 00:00:00.000000,0,100,100,1,1125
117797,33005958,2022-06-24 00:00:00.000000,1,145,145,1,1125
117798,52910600,2022-09-03 00:00:00.000000,1,35,35,2,365
117799,44131326,2022-02-19 00:00:00.000000,1,120,120,1,1125
117800,50185886,2022-03-24 00:00:00.000000,0,33,33,1,1125
117801,29562413,2022-06-25 00:00:00.000000,0,65,65,1,1125
117802,5574536,2022-12-20 00:00:00.000000,1,85,85,2,1125
117803,35121718,2022-09-04 00:00:00.000000,0,61,61,1,1125
117804,10411697,2022-09-14 00:00:00.000000,1,159,159,2,1125
117805,35507561,2022-06-17 00:00:00.000000,0,200,200,2,1125
117806,2347414,2022-04-12 00:00:00.000000,1,85,85,2,4
117807,53419002,2022-11-01 00:00:00.000000,1,60,60,2,10
117808,32782208,2022-04-10 00:00:00.000000,1,32,32,60,1125
117809,6833081,2022-03-14 00:00:00.000000,0,50,50,5,1125
117810,48261827,2022-05-28 00:00:00.000000,0,158,158,7,90
117811,50287634,2022-10-05 00:00:00.000000,0,80,80,5,1125
117812,4032738,2022-10-04 00:00:00.000000,0,58,58,2,1125
117813,43866735,2022-11-12 00:00:00.000000,1,100,100,2,7
117814,45338757,2022-12-17 00:00:00.000000,0,80,80,14,1125
117815,991824,2022-06-22 00:00:00.000000,1,77,77,1,1125
117816,27724978,2022-10-13 00:00:00.000000,1,89,89,1,1125
117817,52438765,2022-04-23 00:00:00.000000,1,76,76,1,1125
117818,19597739,2022-04-23 00:00:00.000000,1,84,84,2,1125
117819,47189591,2022-03-28 00:00:00.000000,0,65,65,2,365
117820,34866043,2022-11-02 00:00:00.000000,0,58,58,1,1125
117821,35218442,2022-06-28 00:00:00.000000,0,70,70,2,10
117822,23141079,2022-08-14 00:00:00.000000,0,66,66,4,1125
117823,18010399,2022-11-30 00:00:00.000000,1,190,190,14,365
117824,47067958,2022-08-02 00:00:00.000000,0,40,40,5,1125
117825,41147763,2022-07-12 00:00:00.000000,1,64,64,1,13
117826,51749824,2022-09-01 00:00:00.000000,0,78,78,2,1125
117827,42787047,2022-10-02 00:00:00.000000,0,72,72,5,1125
117828,46364531,2022-01-21 00:00:00.000000,1,200,200,2,1125
